mgnet	weight	node_i	node_j	link_type	crossing_communities	source_i	type_i	path_taxs_i	kingdom_i	phylum_i	class_i	order_i	family_i	genus_i	species_gtdb_i	human_gut_i	is_from_gut_i	group_amr_i	biocide_class_amr_i	class_amr_i	cluster_representative_i	cluster_version_i	metal_class_amr_i	resistance_type_i	source_j	type_j	path_taxs_j	kingdom_j	phylum_j	class_j	order_j	family_j	genus_j	species_gtdb_j	human_gut_j	is_from_gut_j	group_amr_j	biocide_class_amr_j	class_amr_j	cluster_representative_j	cluster_version_j	metal_class_amr_j	resistance_type_j
mOTU-ResFinder	0.6242425320077826	Acinetobacter wuhouensis	pan_2095	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;1236;72274;468;469;1879050	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	s__Acinetobacter wuhouensis	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	macrolide	pan_2095_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.614957934300827	Acinetobacter wuhouensis	pan_2471	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;1236;72274;468;469;1879050	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	s__Acinetobacter wuhouensis	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6566016222097717	Acinetobacter wuhouensis	pan_3560	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;1236;72274;468;469;1879050	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	s__Acinetobacter wuhouensis	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6238289899153876	Acinetobacter wuhouensis	pan_9576	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;1236;72274;468;469;1879050	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	s__Acinetobacter wuhouensis	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6122871154445418	Aeromonas salmonicida	pan_3333	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;1236;135624;84642;642;645	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	s__Aeromonas salmonicida	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6122473063620941	Anaerostipes hadrus [Lachnospiraceae bacterium CAG:/Firmicutes bacterium CAG:__/Clostridiales bacte	pan_10410	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;207244;649756	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	s__Anaerostipes hadrus	Anaerostipes hadrus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6044545393081607	Anaerostipes hadrus [Lachnospiraceae bacterium CAG:/Firmicutes bacterium CAG:__/Clostridiales bacte	pan_13734	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;207244;649756	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	s__Anaerostipes hadrus	Anaerostipes hadrus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.625299810661133	Anaerostipes hadrus [Lachnospiraceae bacterium CAG:/Firmicutes bacterium CAG:__/Clostridiales bacte	pan_1442	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;207244;649756	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	s__Anaerostipes hadrus	Anaerostipes hadrus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.715230571644905	Anaerostipes hadrus [Lachnospiraceae bacterium CAG:/Firmicutes bacterium CAG:__/Clostridiales bacte	pan_4416	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;207244;649756	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	s__Anaerostipes hadrus	Anaerostipes hadrus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	aminoglycoside	pan_4416_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.6702343562115107	Anaerostipes hadrus [Lachnospiraceae bacterium CAG:/Firmicutes bacterium CAG:__/Clostridiales bacte	pan_6167	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;207244;649756	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	s__Anaerostipes hadrus	Anaerostipes hadrus	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	lincosamide/oxazolidinone/phenicol/pleuromutilin/streptogramin_a	pan_6167_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.6007929387117148	Anaerostipes hadrus [uncultured Eubacterium sp./Anaerostipes hadrus]	pan_13734	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;207244;649756	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	Incongruent [f__Lachnospiraceae]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6372662490758066	Anaerostipes hadrus [uncultured Eubacterium sp./Anaerostipes hadrus]	pan_1442	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;207244;649756	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	Incongruent [f__Lachnospiraceae]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6521947106596205	Anaerostipes hadrus [uncultured Eubacterium sp./Anaerostipes hadrus]	pan_4416	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;207244;649756	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	Incongruent [f__Lachnospiraceae]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	aminoglycoside	pan_4416_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.6265763096452539	Anaerostipes hadrus [uncultured Eubacterium sp./Anaerostipes hadrus]	pan_6167	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;207244;649756	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	Incongruent [f__Lachnospiraceae]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	lincosamide/oxazolidinone/phenicol/pleuromutilin/streptogramin_a	pan_6167_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.6239403615094108	Anaerotruncus sp. CAG:	pan_13734	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;541000;244127;1262700	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	Anaerotruncus	s__Eubacterium_R sp900539775	Eubacterium_R sp900539775	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6131054998418372	Anaerotruncus sp. CAG:	pan_4416	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;541000;244127;1262700	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	Anaerotruncus	s__Eubacterium_R sp900539775	Eubacterium_R sp900539775	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	aminoglycoside	pan_4416_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.6819011529508685	Arcobacter butzleri	pan_6910	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;29547;213849;72294;28196;28197	Bacteria	Pseudomonadota	Campylobacterota	Campylobacterales	Campylobacteraceae	Arcobacter	s__Aliarcobacter butzleri	Aliarcobacter butzleri	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.7738561334114161	Arcobacter cryaerophilus	pan_6910	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;29547;213849;72294;28196;28198	Bacteria	Pseudomonadota	Campylobacterota	Campylobacterales	Campylobacteraceae	Arcobacter	Incongruent [g__Aliarcobacter]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.7856779994891141	Arcobacter skirrowii	pan_6910	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;29547;213849;72294;28196;28200	Bacteria	Pseudomonadota	Campylobacterota	Campylobacterales	Campylobacteraceae	Arcobacter	s__Aliarcobacter skirrowii	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6741587555989375	Arcobacter sp. L	pan_6910	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;29547;213849;72294;0;944547	Bacteria	Pseudomonadota	Campylobacterota	Campylobacterales	Campylobacteraceae	NA	s__Aliarcobacter defluvii	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6299271274308451	Bifidobacterium adolescentis	pan_13734	mOTU-ResFinder	FALSE	mOTU	mOTU	2;201174;1760;85004;31953;1678;1680	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	s__Bifidobacterium adolescentis	Bifidobacterium adolescentis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6289544132566693	Bifidobacterium adolescentis	pan_4205	mOTU-ResFinder	FALSE	mOTU	mOTU	2;201174;1760;85004;31953;1678;1680	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	s__Bifidobacterium adolescentis	Bifidobacterium adolescentis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6071472269172888	Bifidobacterium bifidum [Bifidobacterium bifidum CAG:/Bifidobacterium bifidum]	pan_4416	mOTU-ResFinder	FALSE	mOTU	mOTU	2;201174;1760;85004;31953;1678;1681	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	s__Bifidobacterium bifidum	Bifidobacterium bifidum	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	aminoglycoside	pan_4416_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.630469552024085	Bifidobacterium ruminantium	pan_13734	mOTU-ResFinder	FALSE	mOTU	mOTU	2;201174;1760;85004;31953;1678;78346	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	s__Bifidobacterium ruminantium	Bifidobacterium ruminantium	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6377635127063577	Bifidobacterium ruminantium	pan_4205	mOTU-ResFinder	FALSE	mOTU	mOTU	2;201174;1760;85004;31953;1678;78346	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	s__Bifidobacterium ruminantium	Bifidobacterium ruminantium	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6435774598144172	Blautia massiliensis [Blautia sp. KLE /Blautia sp. SF-/Blautia massiliensis/Ruminococcus sp. SR//un	pan_10410	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;1737424	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Incongruent [g__Blautia_A]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6535634878284644	Blautia massiliensis [Blautia sp. KLE /Blautia sp. SF-/Blautia massiliensis/Ruminococcus sp. SR//un	pan_13734	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;1737424	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Incongruent [g__Blautia_A]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6590638688298527	Blautia massiliensis [Blautia sp. KLE /Blautia sp. SF-/Blautia massiliensis/Ruminococcus sp. SR//un	pan_1442	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;1737424	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Incongruent [g__Blautia_A]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6881514095111007	Blautia massiliensis [Blautia sp. KLE /Blautia sp. SF-/Blautia massiliensis/Ruminococcus sp. SR//un	pan_4416	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;1737424	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Incongruent [g__Blautia_A]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	aminoglycoside	pan_4416_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.684965203792363	Blautia massiliensis [Blautia sp. KLE /Blautia sp. SF-/Blautia massiliensis/Ruminococcus sp. SR//un	pan_6167	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;1737424	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Incongruent [g__Blautia_A]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	lincosamide/oxazolidinone/phenicol/pleuromutilin/streptogramin_a	pan_6167_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.6317756970847871	Blautia massiliensis [Blautia sp. KLE /Blautia sp. SF-/Blautia massiliensis/Ruminococcus sp. SR//un	pan_7179	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;1737424	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Incongruent [g__Blautia_A]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6575503443740105	Blautia obeum [uncultured Ruminococcus sp./Blautia obeum]	pan_10410	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	s__Blautia_A obeum	Blautia_A obeum	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6763860840998437	Blautia obeum [uncultured Ruminococcus sp./Blautia obeum]	pan_13734	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	s__Blautia_A obeum	Blautia_A obeum	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6996501826581617	Blautia obeum [uncultured Ruminococcus sp./Blautia obeum]	pan_1442	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	s__Blautia_A obeum	Blautia_A obeum	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6026981126502877	Blautia obeum [uncultured Ruminococcus sp./Blautia obeum]	pan_4205	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	s__Blautia_A obeum	Blautia_A obeum	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6436094120503889	Blautia obeum [uncultured Ruminococcus sp./Blautia obeum]	pan_4416	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	s__Blautia_A obeum	Blautia_A obeum	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	aminoglycoside	pan_4416_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.6482602516458861	Blautia obeum [uncultured Ruminococcus sp./Blautia obeum]	pan_5963	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	s__Blautia_A obeum	Blautia_A obeum	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	tetracycline	pan_5963_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.6787244422470013	Blautia obeum [uncultured Ruminococcus sp./Blautia obeum]	pan_6167	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	s__Blautia_A obeum	Blautia_A obeum	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	lincosamide/oxazolidinone/phenicol/pleuromutilin/streptogramin_a	pan_6167_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.6747696890306288	Blautia obeum [uncultured Ruminococcus sp./Blautia obeum]	pan_7179	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	s__Blautia_A obeum	Blautia_A obeum	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6237188032101548	Blautia obeum [uncultured Ruminococcus sp./Blautia sp. Marseille-P/Blautia obeum]	pan_10410	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Incongruent [g__Blautia_A]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6695090213694932	Blautia obeum [uncultured Ruminococcus sp./Blautia sp. Marseille-P/Blautia obeum]	pan_13734	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Incongruent [g__Blautia_A]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6245758118011074	Blautia obeum [uncultured Ruminococcus sp./Blautia sp. Marseille-P/Blautia obeum]	pan_1442	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Incongruent [g__Blautia_A]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6202790471948203	Blautia obeum [uncultured Ruminococcus sp./Blautia sp. Marseille-P/Blautia obeum]	pan_4416	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Incongruent [g__Blautia_A]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	aminoglycoside	pan_4416_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-ResFinder	0.6076800610683729	Blautia obeum [uncultured Ruminococcus sp./Blautia sp. Marseille-P/Blautia obeum]	pan_7179	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1239;186801;186802;186803;572511;40520	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Incongruent [g__Blautia_A]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6257918019341806	Chryseobacterium sp. FF	pan_1477	mOTU-ResFinder	TRUE	mOTU	mOTU	2;976;117743;200644;49546;59732;1608584	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	s__Kaistella senegalense	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6329145422101046	Citrobacter koseri [Salmonella sp. HMSCB/Citrobacter koseri]	pan_5386	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;1236;91347;543;544;545	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	s__Citrobacter_B koseri	Citrobacter_B koseri	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6670663293905906	Citrobacter koseri [Salmonella sp. HMSCB/Citrobacter koseri]	pan_5394	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;1236;91347;543;544;545	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	s__Citrobacter_B koseri	Citrobacter_B koseri	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6101551426583042	Citrobacter rodentium	pan_5386	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;1236;91347;543;544;67825	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	s__Citrobacter_A rodentium	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.675054404288095	Citrobacter rodentium	pan_5394	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;1236;91347;543;544;67825	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	s__Citrobacter_A rodentium	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
mOTU-ResFinder	0.6593414111363863	Citrobacter sp. [Citrobacter amalonaticus/Citrobacter farmeri/Citrobacter sp. CtB./Citrobacter sp.	pan_5394	mOTU-ResFinder	FALSE	mOTU	mOTU	2;1224;1236;91347;543;544;7	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Incongruent [g__Citrobacter_A]	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	amr	ResFinder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ResFinder	NA	NA	NA	NA	NA	NA
